latitude,longitude,scan,track,acq_date,acq_time,satellite,instrument,confidence,daynight
39.313472,-120.941066,5994,2321,2025-01-11,1845,L8,OLI,H,D
39.313202,-120.941074,5994,2322,2025-01-11,1845,L8,OLI,H,D
39.313466,-120.940718,5995,2321,2025-01-11,1845,L8,OLI,H,D
38.614527,-120.960173,5997,4908,2025-01-11,1845,L8,OLI,H,D
38.796004,-120.950172,6011,4236,2025-01-11,1845,L8,OLI,M,D
38.169478,-120.955178,6048,6554,2025-01-11,1845,L8,OLI,H,D
39.228759,-120.919565,6063,2633,2025-01-11,1845,L8,OLI,L,D
39.228752,-120.919217,6064,2633,2025-01-11,1845,L8,OLI,H,D
39.00166,-120.916882,6090,3473,2025-01-11,1845,L8,OLI,M,D
39.00139,-120.91689,6090,3474,2025-01-11,1845,L8,OLI,M,D
39.19606,-120.904898,6108,2753,2025-01-11,1845,L8,OLI,H,D
39.385966,-120.898881,6109,2050,2025-01-11,1845,L8,OLI,M,D
39.38596,-120.898533,6110,2050,2025-01-11,1845,L8,OLI,M,D
38.788369,-120.915853,6111,4262,2025-01-11,1845,L8,OLI,L,D
38.788099,-120.915861,6111,4263,2025-01-11,1845,L8,OLI,H,D
38.030082,-120.930009,6133,7068,2025-01-11,1845,L8,OLI,H,D
38.029812,-120.930017,6133,7069,2025-01-11,1845,L8,OLI,H,D
38.911355,-120.900497,6145,3806,2025-01-11,1845,L8,OLI,H,D
38.990154,-120.893321,6159,3514,2025-01-11,1845,L8,OLI,H,D
38.989884,-120.893329,6159,3515,2025-01-11,1845,L8,OLI,H,D
38.990148,-120.892974,6160,3514,2025-01-11,1845,L8,OLI,H,D
38.989878,-120.892982,6160,3515,2025-01-11,1845,L8,OLI,H,D
38.129221,-120.910442,6182,6700,2025-01-11,1845,L8,OLI,H,D
38.82471,-120.877474,6219,4125,2025-01-11,1845,L8,OLI,H,D
38.772016,-120.878346,6221,4320,2025-01-11,1845,L8,OLI,H,D
38.248187,-120.881329,6257,6258,2025-01-11,1845,L8,OLI,L,D
38.248181,-120.880986,6258,6258,2025-01-11,1845,L8,OLI,H,D
38.24791,-120.880994,6258,6259,2025-01-11,1845,L8,OLI,H,D
39.007869,-120.856765,6263,3446,2025-01-11,1845,L8,OLI,H,D
38.610385,-120.849699,6318,4916,2025-01-11,1845,L8,OLI,L,D
38.867657,-120.831594,6348,3963,2025-01-11,1845,L8,OLI,L,D
38.867651,-120.831248,6349,3963,2025-01-11,1845,L8,OLI,L,D
38.699606,-120.83599,6350,4585,2025-01-11,1845,L8,OLI,M,D
38.699336,-120.835998,6350,4586,2025-01-11,1845,L8,OLI,L,D
38.646727,-120.826897,6381,4780,2025-01-11,1845,L8,OLI,M,D
38.932457,-120.798821,6437,3721,2025-01-11,1845,L8,OLI,L,D
40.368325,-122.394402,591,3780,2025-01-11,1845,L8,OLI,H,D
40.368055,-122.394404,591,3781,2025-01-11,1845,L8,OLI,H,D
40.368323,-122.394049,592,3780,2025-01-11,1845,L8,OLI,H,D
40.368053,-122.394051,592,3781,2025-01-11,1845,L8,OLI,M,D
40.315305,-122.385696,617,3976,2025-01-11,1845,L8,OLI,M,D
40.315035,-122.385698,617,3977,2025-01-11,1845,L8,OLI,M,D
40.315303,-122.385343,618,3976,2025-01-11,1845,L8,OLI,H,D
40.315033,-122.385345,618,3977,2025-01-11,1845,L8,OLI,H,D
40.314763,-122.385348,618,3978,2025-01-11,1845,L8,OLI,H,D
40.314492,-122.38535,618,3979,2025-01-11,1845,L8,OLI,H,D
40.313682,-122.385358,618,3982,2025-01-11,1845,L8,OLI,H,D
40.313411,-122.38536,618,3983,2025-01-11,1845,L8,OLI,H,D
40.315031,-122.384992,619,3977,2025-01-11,1845,L8,OLI,H,D
40.314761,-122.384995,619,3978,2025-01-11,1845,L8,OLI,H,D
40.314491,-122.384997,619,3979,2025-01-11,1845,L8,OLI,H,D
40.31422,-122.385,619,3980,2025-01-11,1845,L8,OLI,H,D
40.31395,-122.385002,619,3981,2025-01-11,1845,L8,OLI,H,D
40.31368,-122.385004,619,3982,2025-01-11,1845,L8,OLI,H,D
40.31341,-122.385007,619,3983,2025-01-11,1845,L8,OLI,H,D
40.315029,-122.384639,620,3977,2025-01-11,1845,L8,OLI,M,D
40.314759,-122.384642,620,3978,2025-01-11,1845,L8,OLI,H,D
40.314489,-122.384644,620,3979,2025-01-11,1845,L8,OLI,H,D
40.314218,-122.384647,620,3980,2025-01-11,1845,L8,OLI,H,D
40.313948,-122.384649,620,3981,2025-01-11,1845,L8,OLI,H,D
40.313678,-122.384651,620,3982,2025-01-11,1845,L8,OLI,H,D
40.314757,-122.384289,621,3978,2025-01-11,1845,L8,OLI,H,D
40.314487,-122.384291,621,3979,2025-01-11,1845,L8,OLI,H,D
40.314217,-122.384293,621,3980,2025-01-11,1845,L8,OLI,H,D
40.313946,-122.384296,621,3981,2025-01-11,1845,L8,OLI,H,D
40.313676,-122.384298,621,3982,2025-01-11,1845,L8,OLI,H,D
40.417314,-122.357187,695,3598,2025-01-11,1845,L8,OLI,H,D
40.417582,-122.356831,696,3597,2025-01-11,1845,L8,OLI,H,D
40.417312,-122.356834,696,3598,2025-01-11,1845,L8,OLI,H,D
40.394038,-122.351399,712,3684,2025-01-11,1845,L8,OLI,H,D
40.393768,-122.351402,712,3685,2025-01-11,1845,L8,OLI,L,D
40.387746,-122.338028,750,3707,2025-01-11,1845,L8,OLI,L,D
40.164216,-122.336329,761,4534,2025-01-11,1845,L8,OLI,L,D
40.413636,-122.328228,777,3611,2025-01-11,1845,L8,OLI,H,D
40.413365,-122.32823,777,3612,2025-01-11,1845,L8,OLI,H,D
40.413634,-122.327874,778,3611,2025-01-11,1845,L8,OLI,H,D
40.413363,-122.327877,778,3612,2025-01-11,1845,L8,OLI,H,D
40.377147,-122.327883,779,3746,2025-01-11,1845,L8,OLI,M,D
40.600034,-122.313601,813,2921,2025-01-11,1845,L8,OLI,L,D
40.469483,-122.311393,823,3404,2025-01-11,1845,L8,OLI,L,D
40.121349,-122.30858,841,4692,2025-01-11,1845,L8,OLI,H,D
40.121347,-122.308228,842,4692,2025-01-11,1845,L8,OLI,H,D
40.366978,-122.299363,860,3783,2025-01-11,1845,L8,OLI,H,D
40.366975,-122.29901,861,3783,2025-01-11,1845,L8,OLI,M,D
40.363192,-122.299049,861,3797,2025-01-11,1845,L8,OLI,H,D
40.362922,-122.299052,861,3798,2025-01-11,1845,L8,OLI,H,D
40.682262,-122.280452,904,2616,2025-01-11,1845,L8,OLI,H,D
40.68226,-122.280097,905,2616,2025-01-11,1845,L8,OLI,H,D
40.68199,-122.2801,905,2617,2025-01-11,1845,L8,OLI,M,D
40.465782,-122.280644,910,3417,2025-01-11,1845,L8,OLI,H,D
40.46578,-122.28029,911,3417,2025-01-11,1845,L8,OLI,H,D
39.784932,-122.280078,932,5936,2025-01-11,1845,L8,OLI,H,D
40.338656,-122.265043,958,3887,2025-01-11,1845,L8,OLI,L,D
40.429686,-122.256979,978,3550,2025-01-11,1845,L8,OLI,L,D
40.452256,-122.236564,1035,3466,2025-01-11,1845,L8,OLI,H,D
40.603773,-122.221368,1073,2905,2025-01-11,1845,L8,OLI,M,D
40.399442,-122.219839,1084,3661,2025-01-11,1845,L8,OLI,M,D
40.399171,-122.219842,1084,3662,2025-01-11,1845,L8,OLI,M,D
40.399439,-122.219485,1085,3661,2025-01-11,1845,L8,OLI,H,D
40.399169,-122.219488,1085,3662,2025-01-11,1845,L8,OLI,H,D
40.398899,-122.219492,1085,3663,2025-01-11,1845,L8,OLI,H,D
40.399437,-122.219132,1086,3661,2025-01-11,1845,L8,OLI,M,D
40.399167,-122.219135,1086,3662,2025-01-11,1845,L8,OLI,H,D
40.398896,-122.219138,1086,3663,2025-01-11,1845,L8,OLI,H,D
39.748089,-122.225485,1089,6071,2025-01-11,1845,L8,OLI,H,D
40.189584,-122.201808,1142,4437,2025-01-11,1845,L8,OLI,H,D
40.189314,-122.201811,1142,4438,2025-01-11,1845,L8,OLI,H,D
40.189852,-122.201452,1143,4436,2025-01-11,1845,L8,OLI,H,D
40.189041,-122.201462,1143,4439,2025-01-11,1845,L8,OLI,H,D
40.18985,-122.2011,1144,4436,2025-01-11,1845,L8,OLI,H,D
40.18958,-122.201103,1144,4437,2025-01-11,1845,L8,OLI,H,D
40.189309,-122.201106,1144,4438,2025-01-11,1845,L8,OLI,H,D
40.65575,-122.194504,1147,2712,2025-01-11,1845,L8,OLI,M,D
39.969472,-122.187512,1190,5251,2025-01-11,1845,L8,OLI,H,D
40.023191,-122.177735,1216,5052,2025-01-11,1845,L8,OLI,M,D
40.023189,-122.177383,1217,5052,2025-01-11,1845,L8,OLI,L,D
39.977744,-122.172307,1233,5220,2025-01-11,1845,L8,OLI,H,D
39.977474,-122.17231,1233,5221,2025-01-11,1845,L8,OLI,H,D
39.977739,-122.171604,1235,5220,2025-01-11,1845,L8,OLI,H,D
39.822169,-122.150691,1300,5795,2025-01-11,1845,L8,OLI,H,D
40.041044,-122.142354,1316,4985,2025-01-11,1845,L8,OLI,H,D
40.15698,-122.140193,1318,4556,2025-01-11,1845,L8,OLI,H,D
40.156977,-122.139841,1319,4556,2025-01-11,1845,L8,OLI,H,D
40.156707,-122.139844,1319,4557,2025-01-11,1845,L8,OLI,M,D
40.750089,-122.088178,1443,2360,2025-01-11,1845,L8,OLI,M,D
39.967066,-122.016469,1677,5255,2025-01-11,1845,L8,OLI,M,D
39.792451,-121.924356,1947,5898,2025-01-11,1845,L8,OLI,H,D
39.79218,-121.92436,1947,5899,2025-01-11,1845,L8,OLI,H,D
39.792447,-121.924006,1948,5898,2025-01-11,1845,L8,OLI,H,D
39.792177,-121.92401,1948,5899,2025-01-11,1845,L8,OLI,H,D
39.806498,-121.923436,1949,5846,2025-01-11,1845,L8,OLI,M,D
39.803987,-121.915065,1973,5855,2025-01-11,1845,L8,OLI,H,D
40.601381,-121.894831,1994,2904,2025-01-11,1845,L8,OLI,M,D
39.701592,-121.891476,2045,6233,2025-01-11,1845,L8,OLI,M,D
39.701322,-121.89148,2045,6234,2025-01-11,1845,L8,OLI,H,D
39.701589,-121.891126,2046,6233,2025-01-11,1845,L8,OLI,H,D
39.701318,-121.89113,2046,6234,2025-01-11,1845,L8,OLI,H,D
39.701585,-121.890776,2047,6233,2025-01-11,1845,L8,OLI,L,D
39.701315,-121.89078,2047,6234,2025-01-11,1845,L8,OLI,H,D
39.702926,-121.889705,2050,6228,2025-01-11,1845,L8,OLI,M,D
39.820793,-121.863624,2119,5791,2025-01-11,1845,L8,OLI,H,D
39.664703,-121.850447,2164,6368,2025-01-11,1845,L8,OLI,M,D
39.664969,-121.850093,2165,6367,2025-01-11,1845,L8,OLI,M,D
39.628433,-121.845455,2180,6502,2025-01-11,1845,L8,OLI,H,D
39.628163,-121.845459,2180,6503,2025-01-11,1845,L8,OLI,H,D
39.6287,-121.845101,2181,6501,2025-01-11,1845,L8,OLI,H,D
39.628429,-121.845105,2181,6502,2025-01-11,1845,L8,OLI,H,D
39.628159,-121.84511,2181,6503,2025-01-11,1845,L8,OLI,M,D
39.831546,-121.830492,2213,5750,2025-01-11,1845,L8,OLI,M,D
39.673586,-121.819869,2251,6334,2025-01-11,1845,L8,OLI,M,D
39.673316,-121.819873,2251,6335,2025-01-11,1845,L8,OLI,H,D
39.673582,-121.819519,2252,6334,2025-01-11,1845,L8,OLI,H,D
39.673312,-121.819524,2252,6335,2025-01-11,1845,L8,OLI,H,D
39.673042,-121.819528,2252,6336,2025-01-11,1845,L8,OLI,L,D
39.631578,-121.78283,2359,6488,2025-01-11,1845,L8,OLI,H,D
39.631574,-121.78248,2360,6488,2025-01-11,1845,L8,OLI,M,D
39.651928,-121.76464,2410,6412,2025-01-11,1845,L8,OLI,M,D
39.651925,-121.76429,2411,6412,2025-01-11,1845,L8,OLI,H,D
39.651921,-121.76394,2412,6412,2025-01-11,1845,L8,OLI,H,D
39.841397,-121.690073,2613,5708,2025-01-11,1845,L8,OLI,H,D
39.7682,-121.670797,2672,5978,2025-01-11,1845,L8,OLI,H,D
39.76793,-121.670802,2672,5979,2025-01-11,1845,L8,OLI,H,D
39.768196,-121.670446,2673,5978,2025-01-11,1845,L8,OLI,H,D
39.767926,-121.670452,2673,5979,2025-01-11,1845,L8,OLI,M,D
39.595507,-121.673056,2675,6617,2025-01-11,1845,L8,OLI,L,D
39.734432,-121.625935,2802,6101,2025-01-11,1845,L8,OLI,M,D
39.734161,-121.62594,2802,6102,2025-01-11,1845,L8,OLI,L,D
39.485418,-121.531782,3086,7018,2025-01-11,1845,L8,OLI,L,D
39.485413,-121.531433,3087,7018,2025-01-11,1845,L8,OLI,H,D
39.617253,-121.526204,3094,6530,2025-01-11,1845,L8,OLI,M,D
39.522015,-121.497855,3181,6881,2025-01-11,1845,L8,OLI,H,D
39.521745,-121.497861,3181,6882,2025-01-11,1845,L8,OLI,H,D
39.521475,-121.497867,3181,6883,2025-01-11,1845,L8,OLI,H,D
39.522011,-121.497507,3182,6881,2025-01-11,1845,L8,OLI,M,D
39.521741,-121.497512,3182,6882,2025-01-11,1845,L8,OLI,H,D
39.52147,-121.497518,3182,6883,2025-01-11,1845,L8,OLI,M,D
39.643306,-121.451182,3307,6430,2025-01-11,1845,L8,OLI,L,D
39.629051,-121.396622,3464,6480,2025-01-11,1845,L8,OLI,M,D
39.502043,-121.398847,3466,6950,2025-01-11,1845,L8,OLI,L,D
41.02439,-121.356828,3482,1315,2025-01-11,1845,L8,OLI,H,D
41.064033,-121.3512,3495,1168,2025-01-11,1845,L8,OLI,M,D
39.675057,-121.381217,3505,6309,2025-01-11,1845,L8,OLI,H,D
39.567361,-121.334483,3646,6705,2025-01-11,1845,L8,OLI,H,D
39.56709,-121.33449,3646,6706,2025-01-11,1845,L8,OLI,L,D
39.567356,-121.334134,3647,6705,2025-01-11,1845,L8,OLI,H,D
39.563007,-121.332492,3652,6721,2025-01-11,1845,L8,OLI,H,D
39.563273,-121.332137,3653,6720,2025-01-11,1845,L8,OLI,M,D
39.563002,-121.332143,3653,6721,2025-01-11,1845,L8,OLI,H,D
41.123157,-121.185694,3954,940,2025-01-11,1845,L8,OLI,M,D
41.122887,-121.185702,3954,941,2025-01-11,1845,L8,OLI,L,D
40.362034,-121.077313,4319,3750,2025-01-11,1845,L8,OLI,H,D
40.361476,-121.076269,4322,3752,2025-01-11,1845,L8,OLI,H,D
40.361206,-121.076276,4322,3753,2025-01-11,1845,L8,OLI,H,D
40.36147,-121.075915,4323,3752,2025-01-11,1845,L8,OLI,H,D
40.3612,-121.075923,4323,3753,2025-01-11,1845,L8,OLI,H,D
40.36093,-121.075931,4323,3754,2025-01-11,1845,L8,OLI,H,D
40.361194,-121.07557,4324,3753,2025-01-11,1845,L8,OLI,L,D
40.355474,-121.072907,4332,3774,2025-01-11,1845,L8,OLI,H,D
40.355469,-121.072554,4333,3774,2025-01-11,1845,L8,OLI,M,D
40.328484,-121.058844,4374,3873,2025-01-11,1845,L8,OLI,H,D
40.328214,-121.058852,4374,3874,2025-01-11,1845,L8,OLI,H,D
41.086931,-120.883826,4802,1055,2025-01-11,1845,L8,OLI,M,D
40.082346,-120.907527,4824,4774,2025-01-11,1845,L8,OLI,H,D
39.385966,-120.898881,4909,7350,2025-01-11,1845,L8,OLI,M,D
40.071257,-120.848064,4994,4811,2025-01-11,1845,L8,OLI,M,D
40.07152,-120.847704,4995,4810,2025-01-11,1845,L8,OLI,H,D
40.07125,-120.847713,4995,4811,2025-01-11,1845,L8,OLI,H,D
40.07098,-120.847721,4995,4812,2025-01-11,1845,L8,OLI,L,D
40.071784,-120.847344,4996,4809,2025-01-11,1845,L8,OLI,M,D
40.071514,-120.847352,4996,4810,2025-01-11,1845,L8,OLI,H,D
40.071244,-120.847361,4996,4811,2025-01-11,1845,L8,OLI,H,D
40.070973,-120.847369,4996,4812,2025-01-11,1845,L8,OLI,L,D
40.071507,-120.847001,4997,4810,2025-01-11,1845,L8,OLI,H,D
40.071237,-120.847009,4997,4811,2025-01-11,1845,L8,OLI,H,D
40.071771,-120.846641,4998,4809,2025-01-11,1845,L8,OLI,H,D
40.071501,-120.846649,4998,4810,2025-01-11,1845,L8,OLI,H,D
40.07123,-120.846658,4998,4811,2025-01-11,1845,L8,OLI,H,D
40.07096,-120.846666,4998,4812,2025-01-11,1845,L8,OLI,M,D
40.071764,-120.846289,4999,4809,2025-01-11,1845,L8,OLI,H,D
40.071494,-120.846298,4999,4810,2025-01-11,1845,L8,OLI,H,D
40.071224,-120.846306,4999,4811,2025-01-11,1845,L8,OLI,H,D
40.070954,-120.846315,4999,4812,2025-01-11,1845,L8,OLI,H,D
40.070684,-120.846323,4999,4813,2025-01-11,1845,L8,OLI,M,D
40.070414,-120.846332,4999,4814,2025-01-11,1845,L8,OLI,H,D
40.070144,-120.84634,4999,4815,2025-01-11,1845,L8,OLI,H,D
40.071758,-120.845938,5000,4809,2025-01-11,1845,L8,OLI,H,D
40.071487,-120.845946,5000,4810,2025-01-11,1845,L8,OLI,H,D
40.071217,-120.845955,5000,4811,2025-01-11,1845,L8,OLI,H,D
40.070947,-120.845963,5000,4812,2025-01-11,1845,L8,OLI,H,D
40.070677,-120.845972,5000,4813,2025-01-11,1845,L8,OLI,H,D
40.070407,-120.84598,5000,4814,2025-01-11,1845,L8,OLI,H,D
40.070137,-120.845989,5000,4815,2025-01-11,1845,L8,OLI,H,D
40.071481,-120.845595,5001,4810,2025-01-11,1845,L8,OLI,M,D
40.071211,-120.845603,5001,4811,2025-01-11,1845,L8,OLI,M,D
40.070941,-120.845612,5001,4812,2025-01-11,1845,L8,OLI,H,D
40.070671,-120.84562,5001,4813,2025-01-11,1845,L8,OLI,H,D
40.070401,-120.845629,5001,4814,2025-01-11,1845,L8,OLI,H,D
40.07013,-120.845637,5001,4815,2025-01-11,1845,L8,OLI,H,D
40.06986,-120.845646,5001,4816,2025-01-11,1845,L8,OLI,M,D
40.06959,-120.845654,5001,4817,2025-01-11,1845,L8,OLI,H,D
40.06932,-120.845663,5001,4818,2025-01-11,1845,L8,OLI,H,D
40.070664,-120.845269,5002,4813,2025-01-11,1845,L8,OLI,M,D
40.070394,-120.845277,5002,4814,2025-01-11,1845,L8,OLI,H,D
40.070124,-120.845286,5002,4815,2025-01-11,1845,L8,OLI,H,D
40.069854,-120.845294,5002,4816,2025-01-11,1845,L8,OLI,H,D
40.069584,-120.845303,5002,4817,2025-01-11,1845,L8,OLI,H,D
40.069314,-120.845311,5002,4818,2025-01-11,1845,L8,OLI,L,D
40.069577,-120.844951,5003,4817,2025-01-11,1845,L8,OLI,L,D
38.614423,-122.898059,373,4974,2025-01-11,1845,L8,OLI,H,D
38.344555,-122.856554,495,5972,2025-01-11,1845,L8,OLI,H,D
38.344285,-122.856555,495,5973,2025-01-11,1845,L8,OLI,H,D
38.476161,-122.811927,624,5485,2025-01-11,1845,L8,OLI,H,D
38.704812,-122.770616,742,4639,2025-01-11,1845,L8,OLI,H,D
38.301383,-122.747875,812,6131,2025-01-11,1845,L8,OLI,H,D
38.301113,-122.747876,812,6132,2025-01-11,1845,L8,OLI,H,D
38.538414,-122.712627,912,5254,2025-01-11,1845,L8,OLI,L,D
38.538143,-122.712628,912,5255,2025-01-11,1845,L8,OLI,L,D
39.021499,-122.700632,941,3467,2025-01-11,1845,L8,OLI,L,D
38.244488,-122.698361,957,6341,2025-01-11,1845,L8,OLI,H,D
38.874086,-122.672201,1025,4012,2025-01-11,1845,L8,OLI,H,D
38.873816,-122.672202,1025,4013,2025-01-11,1845,L8,OLI,H,D
38.874085,-122.671855,1026,4012,2025-01-11,1845,L8,OLI,H,D
38.873815,-122.671856,1026,4013,2025-01-11,1845,L8,OLI,H,D
39.022436,-122.648644,1091,3463,2025-01-11,1845,L8,OLI,H,D
39.022165,-122.648645,1091,3464,2025-01-11,1845,L8,OLI,H,D
38.891568,-122.641333,1114,3947,2025-01-11,1845,L8,OLI,L,D
38.967255,-122.638528,1121,3667,2025-01-11,1845,L8,OLI,H,D
38.966985,-122.638529,1121,3668,2025-01-11,1845,L8,OLI,H,D
38.308603,-122.618144,1190,6103,2025-01-11,1845,L8,OLI,H,D
38.461037,-122.602212,1234,5539,2025-01-11,1845,L8,OLI,H,D
38.954956,-122.597735,1239,3712,2025-01-11,1845,L8,OLI,M,D
38.908169,-122.592463,1255,3885,2025-01-11,1845,L8,OLI,L,D
38.907899,-122.592464,1255,3886,2025-01-11,1845,L8,OLI,H,D
38.907628,-122.592466,1255,3887,2025-01-11,1845,L8,OLI,M,D
38.853475,-122.568919,1324,4087,2025-01-11,1845,L8,OLI,H,D
38.853204,-122.568921,1324,4088,2025-01-11,1845,L8,OLI,M,D
38.853473,-122.568573,1325,4087,2025-01-11,1845,L8,OLI,H,D
38.853203,-122.568575,1325,4088,2025-01-11,1845,L8,OLI,H,D
38.160795,-122.565495,1346,6649,2025-01-11,1845,L8,OLI,H,D
38.160794,-122.565153,1347,6649,2025-01-11,1845,L8,OLI,H,D
38.58325,-122.531618,1437,5086,2025-01-11,1845,L8,OLI,M,D
38.315709,-122.495252,1548,6075,2025-01-11,1845,L8,OLI,H,D
39.784932,-122.280078,2132,636,2025-01-11,1845,L8,OLI,H,D
39.748089,-122.225485,2289,771,2025-01-11,1845,L8,OLI,H,D
39.522335,-122.218226,2317,1606,2025-01-11,1845,L8,OLI,H,D
39.822169,-122.150691,2500,495,2025-01-11,1845,L8,OLI,H,D
38.338261,-122.142211,2576,5984,2025-01-11,1845,L8,OLI,H,D
38.33437,-122.12784,2618,5998,2025-01-11,1845,L8,OLI,H,D
38.774538,-122.028915,2889,4367,2025-01-11,1845,L8,OLI,H,D
38.774268,-122.028919,2889,4368,2025-01-11,1845,L8,OLI,H,D
38.774535,-122.02857,2890,4367,2025-01-11,1845,L8,OLI,M,D
38.774526,-122.027534,2893,4367,2025-01-11,1845,L8,OLI,H,D
38.774256,-122.027538,2893,4368,2025-01-11,1845,L8,OLI,H,D
38.774524,-122.027189,2894,4367,2025-01-11,1845,L8,OLI,M,D
38.774521,-122.026844,2895,4367,2025-01-11,1845,L8,OLI,M,D
38.977181,-122.015764,2919,3617,2025-01-11,1845,L8,OLI,L,D
38.215609,-121.984644,3040,6433,2025-01-11,1845,L8,OLI,M,D
38.215339,-121.984648,3040,6434,2025-01-11,1845,L8,OLI,H,D
38.215606,-121.984302,3041,6433,2025-01-11,1845,L8,OLI,H,D
38.215336,-121.984305,3041,6434,2025-01-11,1845,L8,OLI,H,D
38.280424,-121.976196,3062,6193,2025-01-11,1845,L8,OLI,M,D
38.280153,-121.9762,3062,6194,2025-01-11,1845,L8,OLI,M,D
38.280421,-121.975853,3063,6193,2025-01-11,1845,L8,OLI,M,D
38.28015,-121.975857,3063,6194,2025-01-11,1845,L8,OLI,M,D
38.865353,-121.963711,3074,4029,2025-01-11,1845,L8,OLI,L,D
38.86589,-121.963357,3075,4027,2025-01-11,1845,L8,OLI,M,D
38.86562,-121.963361,3075,4028,2025-01-11,1845,L8,OLI,H,D
38.86535,-121.963365,3075,4029,2025-01-11,1845,L8,OLI,H,D
38.864533,-121.962685,3077,4032,2025-01-11,1845,L8,OLI,H,D
38.864262,-121.962689,3077,4033,2025-01-11,1845,L8,OLI,H,D
38.864529,-121.962339,3078,4032,2025-01-11,1845,L8,OLI,H,D
38.864259,-121.962343,3078,4033,2025-01-11,1845,L8,OLI,H,D
39.792451,-121.924356,3147,598,2025-01-11,1845,L8,OLI,H,D
39.79218,-121.92436,3147,599,2025-01-11,1845,L8,OLI,H,D
39.792447,-121.924006,3148,598,2025-01-11,1845,L8,OLI,H,D
39.792177,-121.92401,3148,599,2025-01-11,1845,L8,OLI,H,D
39.806498,-121.923436,3149,546,2025-01-11,1845,L8,OLI,M,D
39.803987,-121.915065,3173,555,2025-01-11,1845,L8,OLI,H,D
39.701592,-121.891476,3245,933,2025-01-11,1845,L8,OLI,M,D
39.701322,-121.89148,3245,934,2025-01-11,1845,L8,OLI,H,D
39.701589,-121.891126,3246,933,2025-01-11,1845,L8,OLI,H,D
39.701318,-121.89113,3246,934,2025-01-11,1845,L8,OLI,H,D
39.701585,-121.890776,3247,933,2025-01-11,1845,L8,OLI,M,D
39.701315,-121.89078,3247,934,2025-01-11,1845,L8,OLI,H,D
39.702926,-121.889705,3250,928,2025-01-11,1845,L8,OLI,M,D
39.820793,-121.863624,3319,491,2025-01-11,1845,L8,OLI,H,D
39.664703,-121.850447,3364,1068,2025-01-11,1845,L8,OLI,M,D
39.664969,-121.850093,3365,1067,2025-01-11,1845,L8,OLI,M,D
39.628433,-121.845455,3380,1202,2025-01-11,1845,L8,OLI,H,D
39.628163,-121.845459,3380,1203,2025-01-11,1845,L8,OLI,M,D
39.6287,-121.845101,3381,1201,2025-01-11,1845,L8,OLI,H,D
39.628429,-121.845105,3381,1202,2025-01-11,1845,L8,OLI,H,D
37.495732,-121.940511,4409,3794,2025-01-11,1846,L8,OLI,H,D
37.943467,-122.39538,3058,2150,2025-01-11,1846,L8,OLI,H,D
37.943736,-122.395036,3059,2149,2025-01-11,1846,L8,OLI,M,D
37.943466,-122.395038,3059,2150,2025-01-11,1846,L8,OLI,H,D
37.739582,-122.393297,3069,2904,2025-01-11,1846,L8,OLI,M,D
37.786351,-122.391552,3073,2731,2025-01-11,1846,L8,OLI,L,D
37.967735,-122.382544,3095,2060,2025-01-11,1846,L8,OLI,H,D
37.967465,-122.382546,3095,2061,2025-01-11,1846,L8,OLI,H,D
37.967734,-122.382202,3096,2060,2025-01-11,1846,L8,OLI,H,D
37.967463,-122.382205,3096,2061,2025-01-11,1846,L8,OLI,H,D
37.825576,-122.297486,3348,2584,2025-01-11,1846,L8,OLI,H,D
37.87982,-122.280256,3397,2383,2025-01-11,1846,L8,OLI,H,D
37.905214,-122.276596,3407,2289,2025-01-11,1846,L8,OLI,H,D
37.093106,-122.263122,3470,5292,2025-01-11,1846,L8,OLI,H,D
37.092836,-122.263124,3470,5293,2025-01-11,1846,L8,OLI,H,D
37.804761,-122.212828,3597,2659,2025-01-11,1846,L8,OLI,H,D
37.749959,-122.185825,3678,2861,2025-01-11,1846,L8,OLI,L,D
37.494624,-122.174352,3720,3805,2025-01-11,1846,L8,OLI,M,D
38.338261,-122.142211,3786,684,2025-01-11,1846,L8,OLI,M,D
38.33437,-122.12784,3828,698,2025-01-11,1846,L8,OLI,H,D
38.030799,-122.09932,3922,1820,2025-01-11,1846,L8,OLI,H,D
38.030796,-122.098978,3923,1820,2025-01-11,1846,L8,OLI,H,D
38.030526,-122.098982,3923,1821,2025-01-11,1846,L8,OLI,H,D
38.030794,-122.098636,3924,1820,2025-01-11,1846,L8,OLI,H,D
37.428514,-122.08319,3991,4047,2025-01-11,1846,L8,OLI,M,D
37.428511,-122.082851,3992,4047,2025-01-11,1846,L8,OLI,M,D
38.022152,-121.999624,4214,1849,2025-01-11,1846,L8,OLI,M,D
36.972037,-122.013536,4214,5733,2025-01-11,1846,L8,OLI,H,D
38.215609,-121.984644,4250,1133,2025-01-11,1846,L8,OLI,M,D
38.215339,-121.984648,4250,1134,2025-01-11,1846,L8,OLI,H,D
38.215606,-121.984302,4251,1133,2025-01-11,1846,L8,OLI,H,D
38.215336,-121.984305,4251,1134,2025-01-11,1846,L8,OLI,H,D
37.494024,-121.992458,4256,3802,2025-01-11,1846,L8,OLI,L,D
37.494021,-121.992119,4257,3802,2025-01-11,1846,L8,OLI,H,D
38.280424,-121.976196,4272,893,2025-01-11,1846,L8,OLI,M,D
38.280153,-121.9762,4272,894,2025-01-11,1846,L8,OLI,M,D
38.280421,-121.975853,4273,893,2025-01-11,1846,L8,OLI,M,D
